date,SST,year,month,day,Total_Cal,Total_pseudCent
8/13/84,287.1314979,1984,8,13,163,625
8/14/84,287.5250542,1984,8,14,50,0
8/15/84,287.6447943,1984,8,15,425,10625
8/16/84,287.7081703,1984,8,16,800,21250
8/17/84,287.6721634,1984,8,17,1175,31875
8/18/84,287.7317613,1984,8,18,1550,42500
8/19/84,288.220354,1984,8,19,0,0
8/20/84,288.3935984,1984,8,20,2550,62500
8/21/84,288.4818202,1984,8,21,12700,130000
8/22/84,288.631387,1984,8,22,7050,81250
8/23/84,288.7070993,1984,8,23,1400,32500
8/24/84,288.7254216,1984,8,24,1321,30178.6
8/25/84,288.7029156,1984,8,25,1243,27857.1
8/26/84,288.6831513,1984,8,26,1164,25535.7
8/27/84,288.6979485,1984,8,27,1086,23214.3
8/28/84,288.6606729,1984,8,28,1007,20892.9
8/29/84,288.6340975,1984,8,29,929,18571.4
8/30/84,288.6215429,1984,8,30,850,16250
8/31/84,288.624049,1984,8,31,771,13928.6
9/1/84,288.6224788,1984,9,1,693,11607.1
9/2/84,288.6196192,1984,9,2,614,9285.7
9/3/84,288.2663644,1984,9,3,536,6964.3
9/4/84,288.1307596,1984,9,4,457,4642.9
9/5/84,288.0418549,1984,9,5,379,2321.4
9/6/84,287.8529086,1984,9,6,300,0
9/7/84,287.8187076,1984,9,7,13250,47500
9/8/84,287.8169953,1984,9,8,6625,23750
9/9/84,287.80564,1984,9,9,0,0
9/10/84,287.7970577,1984,9,10,38,7187.5
9/11/84,287.7913523,1984,9,11,75,14375
9/12/84,287.785231,1984,9,12,113,21562.5
9/13/84,287.5319728,1984,9,13,150,28750
9/14/84,287.4081045,1984,9,14,188,35937.5
9/15/84,287.6614875,1984,9,15,225,43125
9/16/84,287.7144199,1984,9,16,263,50312.5
9/17/84,287.554309,1984,9,17,300,57500
9/18/84,287.4378653,1984,9,18,3800,137500
9/19/84,287.338056,1984,9,19,1925,71250
9/20/84,287.2437163,1984,9,20,50,5000
9/21/84,287.201283,1984,9,21,150,5000
9/22/84,287.176413,1984,9,22,1175,36250
9/23/84,287.1440802,1984,9,23,2200,67500
9/24/84,286.7751028,1984,9,24,2068,62678.6
9/25/84,286.180874,1984,9,25,1936,57857.1
9/26/84,286.1949156,1984,9,26,1804,53035.7
9/27/84,286.1826834,1984,9,27,1671,48214.3
9/28/84,286.5349607,1984,9,28,1539,43392.9
9/29/84,286.5351894,1984,9,29,1407,38571.4
9/30/84,286.3814078,1984,9,30,1275,33750
10/1/84,286.3682917,1984,10,1,1143,28928.6
10/2/84,286.3645655,1984,10,2,1011,24107.1
10/3/84,286.253186,1984,10,3,879,19285.7
10/4/84,286.206309,1984,10,4,746,14464.3
10/5/84,286.1224615,1984,10,5,614,9642.9
10/6/84,286.032881,1984,10,6,482,4821.4
10/7/84,285.8330473,1984,10,7,350,0
10/8/84,285.7216227,1984,10,8,2000,8750
10/9/84,286.321283,1984,10,9,3650,17500
10/10/84,286.4692206,1984,10,10,5300,26250
10/11/84,286.3364407,1984,10,11,6950,35000
10/12/84,286.2490577,1984,10,12,8600,43750
10/13/84,286.1913454,1984,10,13,10250,52500
10/14/84,286.1457822,1984,10,14,300,0
10/15/84,286.0340387,1984,10,15,200,3333.3
10/16/84,286.014621,1984,10,16,100,6666.7
10/17/84,285.9536366,1984,10,17,0,10000
10/18/84,285.7521565,1984,10,18,525,37500
10/19/84,285.6879243,1984,10,19,1050,65000
10/20/84,285.6235777,1984,10,20,1575,92500
10/21/84,285.5790508,1984,10,21,2100,120000
10/22/84,285.5532865,1984,10,22,13250,95000
10/23/84,285.4208914,1984,10,23,200,0
10/24/84,285.3652865,1984,10,24,100,0
10/25/84,285.3479208,1984,10,25,550,5000
10/26/84,285.3319936,1984,10,26,300,2500
10/27/84,285.235855,1984,10,27,50,0
10/28/84,285.2277718,1984,10,28,2450,6111.1
10/29/84,285.1855846,1984,10,29,4850,12222.2
10/30/84,285.1277718,1984,10,30,7250,18333.3
10/31/84,284.9863229,1984,10,31,9650,24444.4
4/1/85,280.438992,1985,4,1,12050,30555.6
4/2/85,280.281914,1985,4,2,14450,36666.7
4/3/85,280.3476714,1985,4,3,16850,42777.8
4/4/85,280.3455466,1985,4,4,19250,48888.9
4/5/85,280.3465067,1985,4,5,21650,55000
4/6/85,280.2590371,1985,4,6,9050,7500
4/7/85,280.6822433,1985,4,7,5925,11250
4/8/85,280.7112,1985,4,8,2800,15000
4/9/85,280.6182052,1985,4,9,3450,10000
4/10/85,280.630732,1985,4,10,4100,5000
4/11/85,280.5520423,1985,4,11,3514,4285.7
4/12/85,280.5263715,1985,4,12,2929,3571.4
4/13/85,280.6668499,1985,4,13,2343,2857.1
4/14/85,280.8966627,1985,4,14,1757,2142.9
4/15/85,280.9475258,1985,4,15,1171,1428.6
4/16/85,281.1012727,1985,4,16,586,714.3
4/17/85,281.2725795,1985,4,17,0,0
4/18/85,281.2071861,1985,4,18,0,0
4/19/85,281.0878377,1985,4,19,20875,50000
4/20/85,281.0724235,1985,4,20,41750,100000
4/21/85,281.2323195,1985,4,21,2050,15000
4/22/85,281.3320214,1985,4,22,1914,13214.3
4/23/85,281.4373421,1985,4,23,1779,11428.6
4/24/85,281.4677788,1985,4,24,1643,9642.9
4/25/85,281.3773005,1985,4,25,1507,7857.1
4/26/85,281.2806072,1985,4,26,1371,6071.4
4/27/85,281.281914,1985,4,27,1236,4285.7
4/28/85,281.3045379,1985,4,28,1100,2500
4/29/85,281.3010301,1985,4,29,2050,2500
4/30/85,281.3618065,1985,4,30,4400,10000
5/1/85,281.4450717,1985,5,1,15800,20000
5/2/85,281.4335778,1985,5,2,27200,30000
5/3/85,281.4319937,1985,5,3,38600,40000
5/4/85,281.4514842,1985,5,4,35500,252500
5/5/85,281.4574287,1985,5,5,23667,168333.3
5/6/85,281.6187112,1985,5,6,11833,84166.7
5/7/85,282.0136783,1985,5,7,0,0
5/8/85,282.0572554,1985,5,8,250,2500
5/9/85,281.626732,1985,5,9,288,3125
5/10/85,281.75468,1985,5,10,325,3750
5/11/85,281.9896124,1985,5,11,363,4375
5/12/85,282.3085795,1985,5,12,400,5000
5/13/85,282.3293074,1985,5,13,320,4000
5/14/85,282.2733282,1985,5,14,240,3000
5/15/85,282.2757719,1985,5,15,160,2000
5/16/85,282.2537372,1985,5,16,80,1000
5/17/85,282.2566592,1985,5,17,0,0
5/18/85,282.3402467,1985,5,18,11350,167500
5/19/85,282.3727528,1985,5,19,1700,7500
5/20/85,282.374115,1985,5,20,1471,7500
5/21/85,282.5157303,1985,5,21,1243,7500
5/22/85,282.7056089,1985,5,22,1014,7500
5/23/85,282.7941705,1985,5,23,786,7500
5/24/85,282.8211167,1985,5,24,557,7500
5/25/85,282.8256921,1985,5,25,329,7500
5/26/85,282.8360977,1985,5,26,100,7500
5/27/85,282.7195396,1985,5,27,1233,7500
5/28/85,282.5908914,1985,5,28,2367,7500
5/29/85,282.9065032,1985,5,29,3500,7500
5/30/85,283.0653212,1985,5,30,8175,148750
5/31/85,283.4026661,1985,5,31,12850,290000
6/1/85,283.6635396,1985,6,1,1400,237500
6/2/85,283.7973004,1985,6,2,2900,193750
6/3/85,284.1147146,1985,6,3,4400,150000
6/4/85,284.1590058,1985,6,4,4613,114375
6/5/85,284.0990612,1985,6,5,4825,78750
6/6/85,283.3593698,1985,6,6,5038,43125
6/7/85,283.4736297,1985,6,7,5250,7500
6/8/85,283.4919001,1985,6,8,3938,10000
6/9/85,283.4559209,1985,6,9,2625,12500
6/10/85,283.4413386,1985,6,10,1313,15000
6/11/85,283.7080665,1985,6,11,0,17500
6/12/85,283.5654391,1985,6,12,650,22500
6/13/85,283.5617926,1985,6,13,1300,27500
6/14/85,283.7873108,1985,6,14,1950,32500
6/15/85,283.8238654,1985,6,15,2600,37500
6/16/85,283.9424547,1985,6,16,3221,53125
6/17/85,284.2087216,1985,6,17,3842,68750
6/18/85,284.4303472,1985,6,18,4463,84375
6/19/85,284.44416,1985,6,19,5083,100000
6/20/85,284.4923368,1985,6,20,5704,115625
6/21/85,284.4993628,1985,6,21,6325,131250
6/22/85,284.5887146,1985,6,22,6946,146875
6/23/85,284.6667735,1985,6,23,7567,162500
6/24/85,284.5972311,1985,6,24,8188,178125
6/25/85,284.5480734,1985,6,25,8808,193750
6/26/85,284.5529503,1985,6,26,9429,209375
6/27/85,284.5547077,1985,6,27,10050,225000
6/28/85,284.5561877,1985,6,28,50,5000
6/29/85,284.5717961,1985,6,29,50,4285.7
6/30/85,284.6211271,1985,6,30,50,3571.4
7/1/85,284.662212,1985,7,1,50,2857.1
7/2/85,284.6924304,1985,7,2,50,2142.9
7/3/85,284.7158169,1985,7,3,50,1428.6
7/4/85,284.7387735,1985,7,4,50,714.3
7/5/85,284.7610404,1985,7,5,50,0
7/6/85,285.5352519,1985,7,6,3188,15000
7/7/85,285.642874,1985,7,7,6325,30000
7/8/85,285.6301877,1985,7,8,9463,45000
7/9/85,285.5936643,1985,7,9,12600,60000
7/10/85,285.5682085,1985,7,10,15738,75000
7/11/85,285.5566869,1985,7,11,18875,90000
7/12/85,285.7226175,1985,7,12,22013,105000
7/13/85,285.7035569,1985,7,13,25150,120000
7/14/85,285.9886037,1985,7,14,150,0
7/15/85,286.166205,1985,7,15,120,0
7/16/85,286.1684477,1985,7,16,90,0
7/17/85,286.0903645,1985,7,17,60,0
7/18/85,286.0918446,1985,7,18,30,0
7/19/85,286.0028983,1985,7,19,0,0
7/20/85,285.9714875,1985,7,20,100,6250
7/21/85,285.9801565,1985,7,21,200,12500
7/22/85,286.5626834,1985,7,22,2600,53000
7/23/85,286.6713004,1985,7,23,5000,93500
7/24/85,286.6771478,1985,7,24,7400,134000
7/25/85,286.6771617,1985,7,25,9800,174500
7/26/85,286.6539624,1985,7,26,12200,215000
7/27/85,286.6317128,1985,7,27,8817,196666.7
7/28/85,286.5428359,1985,7,28,5433,178333.3
7/29/85,286.5936123,1985,7,29,2050,160000
7/30/85,286.6025309,1985,7,30,1918,145909.1
7/31/85,286.5551132,1985,7,31,1786,131818.2
8/1/85,286.5976366,1985,8,1,1655,117727.3
8/2/85,286.5283125,1985,8,2,1523,103636.4
8/3/85,286.5645205,1985,8,3,1391,89545.5
8/4/85,286.7172518,1985,8,4,1259,75454.5
8/5/85,286.5872934,1985,8,5,1127,61363.6
8/6/85,286.5333627,1985,8,6,995,47272.7
8/7/85,286.5539555,1985,8,7,864,33181.8
8/8/85,286.6149087,1985,8,8,732,19090.9
8/9/85,286.7369572,1985,8,9,600,5000
8/10/85,286.755134,1985,8,10,2200,32500
8/11/85,286.7235984,1985,8,11,1850,27916.7
8/12/85,286.6269121,1985,8,12,1500,23333.3
8/13/85,286.5956435,1985,8,13,1150,18750
8/14/85,286.5808497,1985,8,14,800,14166.7
8/15/85,286.587179,1985,8,15,450,9583.3
8/16/85,286.5512969,1985,8,16,100,5000
8/17/85,286.5339589,1985,8,17,913,7500
8/18/85,285.9494771,1985,8,18,1725,10000
8/19/85,285.6895638,1985,8,19,2538,12500
8/20/85,285.7108567,1985,8,20,3350,15000
8/21/85,285.7615915,1985,8,21,3500,175000
8/22/85,286.043335,1985,8,22,2050,130000
8/23/85,286.0915118,1985,8,23,3825,326250
8/24/85,285.959387,1985,8,24,5600,522500
8/25/85,285.8575777,1985,8,25,3900,232500
8/26/85,285.8213004,1985,8,26,3579,213125
8/27/85,285.8458584,1985,8,27,3258,193750
8/28/85,285.9229052,1985,8,28,2938,174375
8/29/85,285.960718,1985,8,29,2617,155000
8/30/85,285.9498931,1985,8,30,2296,135625
8/31/85,285.9580872,1985,8,31,1975,116250
9/1/85,285.973848,1985,9,1,1654,96875
9/2/85,285.9835811,1985,9,2,1333,77500
9/3/85,285.9886175,1985,9,3,1013,58125
9/4/85,286.1795777,1985,9,4,692,38750
9/5/85,286.1143021,1985,9,5,371,19375
9/6/85,286.1134113,1985,9,6,50,0
9/7/85,286.0610681,1985,9,7,4550,50000
9/8/85,285.5833697,1985,9,8,3950,47916.7
9/9/85,285.3935673,1985,9,9,3350,45833.3
9/10/85,285.830569,1985,9,10,2750,43750
9/11/85,285.8836401,1985,9,11,2150,41666.7
9/12/85,286.471751,1985,9,12,1550,39583.3
9/13/85,286.5219624,1985,9,13,950,37500
9/14/85,286.4884581,1985,9,14,9550,22500
9/15/85,286.3024165,1985,9,15,1100,65000
9/16/85,286.1909607,1985,9,16,1500,37500
9/17/85,286.1558307,1985,9,17,1900,10000
9/18/85,286.1553524,1985,9,18,2133,11666.7
9/19/85,286.1456955,1985,9,19,2367,13333.3
9/20/85,286.1331375,1985,9,20,2600,15000
9/21/85,286.1462189,1985,9,21,2050,81666.7
9/22/85,286.1303264,1985,9,22,1500,148333.3
9/23/85,286.1165274,1985,9,23,950,215000
9/24/85,286.2869364,1985,9,24,300,57500
9/25/85,286.3379797,1985,9,25,1050,64500
9/26/85,286.3088602,1985,9,26,1800,71500
9/27/85,286.0473766,1985,9,27,2550,78500
9/28/85,286.4052969,1985,9,28,3300,85500
9/29/85,286.4466348,1985,9,29,4050,92500
9/30/85,286.3561288,1985,9,30,4358,83333.3
10/1/85,286.3760421,1985,10,1,4667,74166.7
10/2/85,286.4594841,1985,10,2,4975,65000
10/3/85,286.496257,1985,10,3,5283,55833.3
10/4/85,286.509692,1985,10,4,5592,46666.7
10/5/85,286.4790889,1985,10,5,5900,37500
10/6/85,286.1524789,1985,10,6,6708,32083.3
10/7/85,286.1307042,1985,10,7,7517,26666.7
10/8/85,286.2024789,1985,10,8,8325,21250
10/9/85,285.9870161,1985,10,9,9133,15833.3
10/10/85,285.9558411,1985,10,10,9942,10416.7
10/11/85,285.846361,1985,10,11,10750,5000
10/12/85,285.8352241,1985,10,12,700,0
10/13/85,285.707491,1985,10,13,600,6250
10/14/85,285.6616297,1985,10,14,500,12500
10/15/85,285.8554044,1985,10,15,400,18750
10/16/85,285.8629572,1985,10,16,300,25000
10/17/85,285.7097683,1985,10,17,200,31250
10/18/85,286.020822,1985,10,18,100,37500
10/19/85,286.0314355,1985,10,19,2350,145000
10/20/85,286.0021843,1985,10,20,300,22500
10/21/85,285.9556539,1985,10,21,6300,212500
10/22/85,285.6325309,1985,10,22,5954,196730.8
10/23/85,285.6634564,1985,10,23,5608,180961.5
10/24/85,285.723796,1985,10,24,5262,165192.3
10/25/85,285.8320317,1985,10,25,4915,149423.1
10/26/85,285.7981461,1985,10,26,4569,133653.8
10/27/85,285.5820213,1985,10,27,4223,117884.6
10/28/85,285.3871201,1985,10,28,3877,102115.4
10/29/85,285.3558342,1985,10,29,3531,86346.2
10/30/85,285.3732311,1985,10,30,3185,70576.9
10/31/85,285.3540768,1985,10,31,2838,54807.7
4/1/86,280.5488222,1986,4,1,2492,39038.5
4/2/86,280.325245,1986,4,2,2146,23269.2
4/3/86,280.2671514,1986,4,3,1800,7500
4/4/86,280.2656852,1986,4,4,1543,6428.6
4/5/86,280.4063369,1986,4,5,1286,5357.1
4/6/86,280.4832693,1986,4,6,1029,4285.7
4/7/86,280.3579452,1986,4,7,771,3214.3
4/8/86,280.3260423,1986,4,8,514,2142.9
4/9/86,280.1634426,1986,4,9,257,1071.4
4/10/86,280.4192762,1986,4,10,0,0
4/11/86,280.4823508,1986,4,11,450,7500
4/12/86,280.5049469,1986,4,12,0,0
4/13/86,280.5044097,1986,4,13,36,0
4/14/86,280.5031722,1986,4,14,71,0
4/15/86,280.5012589,1986,4,15,107,0
4/16/86,280.5157338,1986,4,16,143,0
4/17/86,280.2246246,1986,4,17,179,0
4/18/86,280.1967355,1986,4,18,214,0
4/19/86,280.2688118,1986,4,19,250,0
4/20/86,280.1179417,1986,4,20,260,0
4/21/86,279.938739,1986,4,21,270,0
4/22/86,279.934531,1986,4,22,280,0
4/23/86,280.0169227,1986,4,23,290,0
4/24/86,280.2686904,1986,4,24,300,0
4/25/86,280.3278412,1986,4,25,14200,7500
4/26/86,280.3627078,1986,4,26,18600,42500
4/27/86,280.3900423,1986,4,27,23000,77500
4/28/86,280.3734149,1986,4,28,27400,112500
4/29/86,280.3905137,1986,4,29,13500,20000
4/30/86,280.4348534,1986,4,30,12150,18000
5/1/86,281.0302398,1986,5,1,10800,16000
5/2/86,281.0687771,1986,5,2,9450,14000
5/3/86,280.6433282,1986,5,3,8100,12000
5/4/86,280.639862,1986,5,4,6750,10000
5/5/86,280.6431064,1986,5,5,5400,8000
5/6/86,280.8603265,1986,5,6,4050,6000
5/7/86,280.9493178,1986,5,7,2700,4000
5/8/86,280.8742537,1986,5,8,1350,2000
5/9/86,280.7915189,1986,5,9,0,0
5/10/86,280.8054079,1986,5,10,5300,215000
5/11/86,281.2830301,1986,5,11,1200,20000
5/12/86,281.3195639,1986,5,12,1588,20769.2
5/13/86,281.3092589,1986,5,13,1977,21538.5
5/14/86,281.3106835,1986,5,14,2365,22307.7
5/15/86,281.4079625,1986,5,15,2754,23076.9
5/16/86,281.4424374,1986,5,16,3142,23846.2
5/17/86,281.4511584,1986,5,17,3531,24615.4
5/18/86,281.4634079,1986,5,18,3919,25384.6
5/19/86,281.5721497,1986,5,19,4308,26153.8
5/20/86,281.8247632,1986,5,20,4696,26923.1
5/21/86,281.7936367,1986,5,21,5085,27692.3
5/22/86,281.4710856,1986,5,22,5473,28461.5
5/23/86,281.4333525,1986,5,23,5862,29230.8
5/24/86,281.4915154,1986,5,24,6250,30000
5/25/86,281.5156194,1986,5,25,3525,16250
5/26/86,281.4796887,1986,5,26,800,2500
5/27/86,281.5953386,1986,5,27,8900,7500
5/28/86,281.7570821,1986,5,28,1550,70000
5/29/86,281.8597476,1986,5,29,2680,70500
5/30/86,281.8846384,1986,5,30,3810,71000
5/31/86,281.9037615,1986,5,31,4940,71500
6/1/86,281.91807,1986,6,1,6070,72000
6/2/86,281.9287528,1986,6,2,7200,72500
6/3/86,282.1038343,1986,6,3,8330,73000
6/4/86,282.1862849,1986,6,4,9460,73500
6/5/86,282.1948533,1986,6,5,10590,74000
6/6/86,282.8046453,1986,6,6,11720,74500
6/7/86,282.8230959,1986,6,7,12850,75000
6/8/86,282.5979174,1986,6,8,50,0
6/9/86,282.5935777,1986,6,9,270,0
6/10/86,282.599349,1986,6,10,490,0
6/11/86,283.4923438,1986,6,11,710,0
6/12/86,283.551855,1986,6,12,930,0
6/13/86,283.0996921,1986,6,13,1150,0
6/14/86,283.6078654,1986,6,14,400,57500
6/15/86,283.614316,1986,6,15,450,0
6/16/86,283.596524,1986,6,16,225,0
6/17/86,283.7791583,1986,6,17,0,0
6/18/86,283.7916054,1986,6,18,0,17500
6/19/86,283.829037,1986,6,19,1840,29000
6/20/86,283.804219,1986,6,20,3680,40500
6/21/86,283.8141808,1986,6,21,5520,52000
6/22/86,283.8413975,1986,6,22,7360,63500
6/23/86,283.9140456,1986,6,23,9200,75000
6/24/86,284.0036436,1986,6,24,1700,5000
6/25/86,284.2364027,1986,6,25,1588,3750
6/26/86,284.2886453,1986,6,26,1475,2500
6/27/86,284.5039694,1986,6,27,1363,1250
6/28/86,284.5699105,1986,6,28,1250,0
6/29/86,284.5596262,1986,6,29,7300,17500
6/30/86,285.0171132,1986,6,30,5475,13125
7/1/86,285.1000734,1986,7,1,3650,8750
7/2/86,285.4767111,1986,7,2,1825,4375
7/3/86,285.7490889,1986,7,3,0,0
7/4/86,285.7508359,1986,7,4,14050,62500
7/5/86,285.8086245,1986,7,5,21300,150000
7/6/86,285.8742432,1986,7,6,17775,125000
7/7/86,285.8518827,1986,7,7,14250,100000
7/8/86,285.8692622,1986,7,8,10725,75000
7/9/86,285.9016054,1986,7,9,7200,50000
7/10/86,285.9205274,1986,7,10,3675,25000
7/11/86,285.9524581,1986,7,11,150,0
7/12/86,285.9608428,1986,7,12,6900,22500
7/13/86,285.961907,1986,7,13,100,17500
7/14/86,285.9627354,1986,7,14,489,18055.6
7/15/86,285.9628914,1986,7,15,878,18611.1
7/16/86,285.9572761,1986,7,16,1267,19166.7
7/17/86,285.9539936,1986,7,17,1656,19722.2
7/18/86,285.9389607,1986,7,18,2044,20277.8
7/19/86,285.9245655,1986,7,19,2433,20833.3
7/20/86,285.9150231,1986,7,20,2822,21388.9
7/21/86,285.3360664,1986,7,21,3211,21944.4
7/22/86,285.2455326,1986,7,22,3600,22500
7/23/86,285.4923506,1986,7,23,24700,32500
7/24/86,285.5097614,1986,7,24,200,2500
7/25/86,285.5299659,1986,7,25,188,2343.8
7/26/86,285.5393385,1986,7,26,175,2187.5
7/27/86,285.5080664,1986,7,27,163,2031.3
7/28/86,285.4738446,1986,7,28,150,1875
7/29/86,285.6051167,1986,7,29,138,1718.8
7/30/86,285.5942917,1986,7,30,125,1562.5
7/31/86,285.4821253,1986,7,31,113,1406.3
8/1/86,285.4910543,1986,8,1,100,1250
8/2/86,285.5089503,1986,8,2,88,1093.8
8/3/86,285.5058688,1986,8,3,75,937.5
8/4/86,285.7321184,1986,8,4,63,781.3
8/5/86,285.6075673,1986,8,5,50,625
8/6/86,285.5323853,1986,8,6,38,468.8
8/7/86,285.5069572,1986,8,7,25,312.5
8/8/86,285.5246279,1986,8,8,13,156.3
8/9/86,285.9055465,1986,8,9,0,0
8/10/86,286.0279901,1986,8,10,50,0
8/11/86,286.089952,1986,8,11,33,0
8/12/86,285.8876678,1986,8,12,17,0
8/13/86,285.9949815,1986,8,13,0,0
8/14/86,285.9848983,1986,8,14,3100,20000
8/15/86,285.9978168,1986,8,15,0,0
8/16/86,286.0525621,1986,8,16,940,0
8/17/86,286.0045031,1986,8,17,1880,0
8/18/86,285.9570404,1986,8,18,2820,0
8/19/86,286.2294217,1986,8,19,3760,0
8/20/86,286.371238,1986,8,20,4700,0
8/21/86,286.393543,1986,8,21,4000,14166.7
8/22/86,286.2660179,1986,8,22,3300,28333.3
8/23/86,285.9090369,1986,8,23,2600,42500
8/24/86,286.2432102,1986,8,24,4200,45000
8/25/86,286.2738064,1986,8,25,5800,47500
8/26/86,286.008718,1986,8,26,7400,50000
8/27/86,285.4294182,1986,8,27,9000,52500
8/28/86,285.2971271,1986,8,28,10600,55000
8/29/86,285.2027423,1986,8,29,12200,57500
8/30/86,285.3164096,1986,8,30,13800,60000
8/31/86,285.3427146,1986,8,31,0,0
9/1/86,285.228569,1986,9,1,0,277.8
9/2/86,285.2779416,1986,9,2,0,555.6
9/3/86,285.2881669,1986,9,3,0,833.3
9/4/86,285.2849295,1986,9,4,0,1111.1
9/5/86,285.2896886,1986,9,5,0,1388.9
9/6/86,285.3349572,1986,9,6,0,1666.7
9/7/86,285.3356158,1986,9,7,0,1944.4
9/8/86,285.5740768,1986,9,8,0,2222.2
9/9/86,285.6047908,1986,9,9,0,2500
9/10/86,285.3149018,1986,9,10,0,0
9/11/86,285.4550196,1986,9,11,0,0
9/12/86,285.5475603,1986,9,12,0,0
9/13/86,285.7106903,1986,9,13,567,13333.3
9/14/86,285.7679936,1986,9,14,1133,26666.7
9/15/86,285.3595985,1986,9,15,1700,40000
9/16/86,285.2853766,1986,9,16,2100,57500
9/17/86,285.343907,1986,9,17,1075,31250
9/18/86,285.3232241,1986,9,18,50,5000
9/19/86,285.273751,1986,9,19,9350,397500
9/20/86,285.2346799,1986,9,20,950,2500
9/21/86,285.2214806,1986,9,21,1150,0
9/22/86,285.2098723,1986,9,22,940,0
9/23/86,285.2002571,1986,9,23,730,0
9/24/86,285.3049503,1986,9,24,520,0
9/25/86,285.3290335,1986,9,25,310,0
9/26/86,285.5091375,1986,9,26,100,0
9/27/86,285.5219867,1986,9,27,0,7500
9/28/86,285.5298446,1986,9,28,1186,34285.7
9/29/86,285.7110959,1986,9,29,2371,61071.4
9/30/86,285.7218099,1986,9,30,3557,87857.1
10/1/86,285.6674217,1986,10,1,4743,114642.9
10/2/86,285.6384754,1986,10,2,5929,141428.6
10/3/86,285.7270959,1986,10,3,7114,168214.3
10/4/86,285.8334841,1986,10,4,8300,195000
10/5/86,285.8415187,1986,10,5,6917,162500
10/6/86,285.7692033,1986,10,6,5533,130000
10/7/86,285.7372172,1986,10,7,4150,97500
10/8/86,285.7093246,1986,10,8,2767,65000
10/9/86,285.4711444,1986,10,9,1383,32500
10/10/86,285.5924026,1986,10,10,0,0
10/11/86,285.6443888,1986,10,11,23,576.9
10/12/86,285.5665551,1986,10,12,46,1153.8
10/13/86,285.4310231,1986,10,13,69,1730.8
10/14/86,285.5810092,1986,10,14,92,2307.7
10/15/86,285.6400525,1986,10,15,115,2884.6
10/16/86,285.5838515,1986,10,16,138,3461.5
10/17/86,285.4959416,1986,10,17,162,4038.5
10/18/86,285.4400352,1986,10,18,185,4615.4
10/19/86,285.3733974,1986,10,19,208,5192.3
10/20/86,285.2131271,1986,10,20,231,5769.2
10/21/86,285.1531825,1986,10,21,254,6346.2
10/22/86,285.1461115,1986,10,22,277,6923.1
10/23/86,285.0216193,1986,10,23,300,7500
10/24/86,284.9827562,1986,10,24,1750,7500
10/25/86,284.9425898,1986,10,25,2183,5000
10/26/86,284.9967597,1986,10,26,2617,2500
10/27/86,285.0001843,1986,10,27,3050,0
10/28/86,284.952011,1986,10,28,50,0
10/29/86,284.9219416,1986,10,29,83,833.3
10/30/86,284.8740976,1986,10,30,117,1666.7
10/31/86,284.8593559,1986,10,31,150,2500
4/1/87,280.0317268,1987,4,1,183,3333.3
4/2/87,280.1895674,1987,4,2,217,4166.7
4/3/87,280.178323,1987,4,3,250,5000
4/4/87,280.12433,1987,4,4,294,6875
4/5/87,280.2136506,1987,4,5,338,8750
4/6/87,280.2986281,1987,4,6,381,10625
4/7/87,279.833349,1987,4,7,425,12500
4/8/87,279.7675015,1987,4,8,469,14375
4/9/87,279.853297,1987,4,9,513,16250
4/10/87,279.92607,1987,4,10,556,18125
4/11/87,280.1753317,1987,4,11,600,20000
4/12/87,280.1520908,1987,4,12,0,0
4/13/87,279.9311307,1987,4,13,11100,5000
4/14/87,279.9556125,1987,4,14,0,0
4/15/87,279.927297,1987,4,15,3600,15000
4/16/87,280.3493352,1987,4,16,3400,7500
4/17/87,280.8197996,1987,4,17,3200,0
4/18/87,280.8937442,1987,4,18,16000,22500
4/19/87,281.0767632,1987,4,19,15213,22500
4/20/87,281.1352485,1987,4,20,14425,22500
4/21/87,281.1182779,1987,4,21,13638,22500
4/22/87,281.1111098,1987,4,22,12850,22500
4/23/87,281.1049677,1987,4,23,12063,22500
4/24/87,281.1413975,1987,4,24,11275,22500
4/25/87,281.1594981,1987,4,25,10488,22500
4/26/87,281.1614079,1987,4,26,9700,22500
4/27/87,281.2468256,1987,4,27,8913,22500
4/28/87,281.3897615,1987,4,28,8125,22500
4/29/87,281.4174876,1987,4,29,7338,22500
4/30/87,281.4432069,1987,4,30,6550,22500
