pxcor,pycor,Lat,long
47,99,55.9,-7.25
48,99,55.9,-7.234
49,99,55.9,-7.218
50,99,55.9,-7.202
51,99,55.9,-7.186
52,99,55.9,-7.17
53,99,55.9,-7.154
54,99,55.9,-7.138
55,99,55.9,-7.122
56,99,55.9,-7.106
57,99,55.9,-7.09
58,99,55.9,-7.074
59,99,55.9,-7.059
60,99,55.9,-7.043
61,99,55.9,-7.027
62,99,55.9,-7.011
63,99,55.9,-6.995
64,99,55.9,-6.979
65,99,55.9,-6.963
66,99,55.9,-6.947
67,99,55.9,-6.931
68,99,55.9,-6.915
69,99,55.9,-6.899
70,99,55.9,-6.883
71,99,55.9,-6.867
72,99,55.9,-6.851
73,99,55.9,-6.835
74,99,55.9,-6.819
75,99,55.9,-6.803
76,99,55.9,-6.787
77,99,55.9,-6.771
78,99,55.9,-6.755
79,99,55.9,-6.739
80,99,55.9,-6.723
81,99,55.9,-6.707
82,99,55.9,-6.691
83,99,55.9,-6.676
84,99,55.9,-6.66
85,99,55.9,-6.644
86,99,55.9,-6.628
87,99,55.9,-6.612
88,99,55.9,-6.596
89,99,55.9,-6.58
90,99,55.9,-6.564
91,99,55.9,-6.548
92,99,55.9,-6.532
93,99,55.9,-6.516
94,99,55.9,-6.5
0,98,55.891,-8
1,98,55.891,-7.984
2,98,55.891,-7.968
3,98,55.891,-7.952
4,98,55.891,-7.936
5,98,55.891,-7.92
6,98,55.891,-7.904
7,98,55.891,-7.888
8,98,55.891,-7.872
9,98,55.891,-7.856
10,98,55.891,-7.84
11,98,55.891,-7.824
12,98,55.891,-7.809
13,98,55.891,-7.793
14,98,55.891,-7.777
15,98,55.891,-7.761
16,98,55.891,-7.745
17,98,55.891,-7.729
18,98,55.891,-7.713
19,98,55.891,-7.697
20,98,55.891,-7.681
21,98,55.891,-7.665
22,98,55.891,-7.649
23,98,55.891,-7.633
24,98,55.891,-7.617
25,98,55.891,-7.601
26,98,55.891,-7.585
27,98,55.891,-7.569
28,98,55.891,-7.553
29,98,55.891,-7.537
30,98,55.891,-7.521
31,98,55.891,-7.505
32,98,55.891,-7.489
33,98,55.891,-7.473
34,98,55.891,-7.457
35,98,55.891,-7.441
36,98,55.891,-7.426
37,98,55.891,-7.41
38,98,55.891,-7.394
39,98,55.891,-7.378
40,98,55.891,-7.362
41,98,55.891,-7.346
42,98,55.891,-7.33
43,98,55.891,-7.314
44,98,55.891,-7.298
45,98,55.891,-7.282
46,98,55.891,-7.266
47,98,55.891,-7.25
48,98,55.891,-7.234
49,98,55.891,-7.218
50,98,55.891,-7.202
51,98,55.891,-7.186
52,98,55.891,-7.17
53,98,55.891,-7.154
54,98,55.891,-7.138
55,98,55.891,-7.122
56,98,55.891,-7.106
57,98,55.891,-7.09
58,98,55.891,-7.074
59,98,55.891,-7.059
60,98,55.891,-7.043
61,98,55.891,-7.027
62,98,55.891,-7.011
63,98,55.891,-6.995
64,98,55.891,-6.979
65,98,55.891,-6.963
66,98,55.891,-6.947
67,98,55.891,-6.931
68,98,55.891,-6.915
69,98,55.891,-6.899
70,98,55.891,-6.883
71,98,55.891,-6.867
72,98,55.891,-6.851
73,98,55.891,-6.835
74,98,55.891,-6.819
75,98,55.891,-6.803
76,98,55.891,-6.787
77,98,55.891,-6.771
78,98,55.891,-6.755
79,98,55.891,-6.739
80,98,55.891,-6.723
81,98,55.891,-6.707
82,98,55.891,-6.691
83,98,55.891,-6.676
84,98,55.891,-6.66
85,98,55.891,-6.644
86,98,55.891,-6.628
87,98,55.891,-6.612
88,98,55.891,-6.596
89,98,55.891,-6.58
90,98,55.891,-6.564
91,98,55.891,-6.548
92,98,55.891,-6.532
93,98,55.891,-6.516
94,98,55.891,-6.5
0,97,55.882,-8
1,97,55.882,-7.984
2,97,55.882,-7.968
3,97,55.882,-7.952
4,97,55.882,-7.936
5,97,55.882,-7.92
6,97,55.882,-7.904
7,97,55.882,-7.888
8,97,55.882,-7.872
9,97,55.882,-7.856
10,97,55.882,-7.84
11,97,55.882,-7.824
12,97,55.882,-7.809
13,97,55.882,-7.793
14,97,55.882,-7.777
15,97,55.882,-7.761
16,97,55.882,-7.745
17,97,55.882,-7.729
18,97,55.882,-7.713
19,97,55.882,-7.697
20,97,55.882,-7.681
21,97,55.882,-7.665
22,97,55.882,-7.649
23,97,55.882,-7.633
24,97,55.882,-7.617
25,97,55.882,-7.601
26,97,55.882,-7.585
27,97,55.882,-7.569
28,97,55.882,-7.553
29,97,55.882,-7.537
30,97,55.882,-7.521
31,97,55.882,-7.505
32,97,55.882,-7.489
33,97,55.882,-7.473
34,97,55.882,-7.457
35,97,55.882,-7.441
36,97,55.882,-7.426
37,97,55.882,-7.41
38,97,55.882,-7.394
39,97,55.882,-7.378
40,97,55.882,-7.362
41,97,55.882,-7.346
42,97,55.882,-7.33
43,97,55.882,-7.314
44,97,55.882,-7.298
45,97,55.882,-7.282
46,97,55.882,-7.266
47,97,55.882,-7.25
48,97,55.882,-7.234
49,97,55.882,-7.218
50,97,55.882,-7.202
51,97,55.882,-7.186
52,97,55.882,-7.17
53,97,55.882,-7.154
54,97,55.882,-7.138
55,97,55.882,-7.122
56,97,55.882,-7.106
57,97,55.882,-7.09
58,97,55.882,-7.074
59,97,55.882,-7.059
60,97,55.882,-7.043
61,97,55.882,-7.027
62,97,55.882,-7.011
63,97,55.882,-6.995
64,97,55.882,-6.979
65,97,55.882,-6.963
66,97,55.882,-6.947
67,97,55.882,-6.931
68,97,55.882,-6.915
69,97,55.882,-6.899
70,97,55.882,-6.883
71,97,55.882,-6.867
72,97,55.882,-6.851
73,97,55.882,-6.835
74,97,55.882,-6.819
75,97,55.882,-6.803
76,97,55.882,-6.787
77,97,55.882,-6.771
78,97,55.882,-6.755
79,97,55.882,-6.739
80,97,55.882,-6.723
81,97,55.882,-6.707
82,97,55.882,-6.691
83,97,55.882,-6.676
84,97,55.882,-6.66
85,97,55.882,-6.644
86,97,55.882,-6.628
87,97,55.882,-6.612
88,97,55.882,-6.596
89,97,55.882,-6.58
90,97,55.882,-6.564
91,97,55.882,-6.548
92,97,55.882,-6.532
93,97,55.882,-6.516
94,97,55.882,-6.5
0,96,55.873,-8
1,96,55.873,-7.984
2,96,55.873,-7.968
3,96,55.873,-7.952
4,96,55.873,-7.936
5,96,55.873,-7.92
6,96,55.873,-7.904
7,96,55.873,-7.888
8,96,55.873,-7.872
9,96,55.873,-7.856
10,96,55.873,-7.84
11,96,55.873,-7.824
12,96,55.873,-7.809
13,96,55.873,-7.793
14,96,55.873,-7.777
15,96,55.873,-7.761
16,96,55.873,-7.745
17,96,55.873,-7.729
18,96,55.873,-7.713
19,96,55.873,-7.697
20,96,55.873,-7.681
21,96,55.873,-7.665
22,96,55.873,-7.649
23,96,55.873,-7.633
24,96,55.873,-7.617
25,96,55.873,-7.601
26,96,55.873,-7.585
27,96,55.873,-7.569
28,96,55.873,-7.553
29,96,55.873,-7.537
30,96,55.873,-7.521
31,96,55.873,-7.505
32,96,55.873,-7.489
33,96,55.873,-7.473
34,96,55.873,-7.457
35,96,55.873,-7.441
36,96,55.873,-7.426
37,96,55.873,-7.41
38,96,55.873,-7.394
39,96,55.873,-7.378
40,96,55.873,-7.362
41,96,55.873,-7.346
42,96,55.873,-7.33
43,96,55.873,-7.314
44,96,55.873,-7.298
45,96,55.873,-7.282
46,96,55.873,-7.266
47,96,55.873,-7.25
48,96,55.873,-7.234
49,96,55.873,-7.218
50,96,55.873,-7.202
51,96,55.873,-7.186
52,96,55.873,-7.17
53,96,55.873,-7.154
54,96,55.873,-7.138
55,96,55.873,-7.122
56,96,55.873,-7.106
57,96,55.873,-7.09
58,96,55.873,-7.074
59,96,55.873,-7.059
60,96,55.873,-7.043
61,96,55.873,-7.027
62,96,55.873,-7.011
63,96,55.873,-6.995
64,96,55.873,-6.979
65,96,55.873,-6.963
66,96,55.873,-6.947
67,96,55.873,-6.931
68,96,55.873,-6.915
69,96,55.873,-6.899
70,96,55.873,-6.883
71,96,55.873,-6.867
72,96,55.873,-6.851
73,96,55.873,-6.835
74,96,55.873,-6.819
75,96,55.873,-6.803
76,96,55.873,-6.787
77,96,55.873,-6.771
78,96,55.873,-6.755
79,96,55.873,-6.739
80,96,55.873,-6.723
81,96,55.873,-6.707
82,96,55.873,-6.691
83,96,55.873,-6.676
84,96,55.873,-6.66
85,96,55.873,-6.644
86,96,55.873,-6.628
87,96,55.873,-6.612
88,96,55.873,-6.596
89,96,55.873,-6.58
90,96,55.873,-6.564
91,96,55.873,-6.548
92,96,55.873,-6.532
93,96,55.873,-6.516
94,96,55.873,-6.5
0,95,55.864,-8
1,95,55.864,-7.984
2,95,55.864,-7.968
3,95,55.864,-7.952
4,95,55.864,-7.936
5,95,55.864,-7.92
6,95,55.864,-7.904
7,95,55.864,-7.888
8,95,55.864,-7.872
9,95,55.864,-7.856
10,95,55.864,-7.84
11,95,55.864,-7.824
12,95,55.864,-7.809
13,95,55.864,-7.793
14,95,55.864,-7.777
15,95,55.864,-7.761
16,95,55.864,-7.745
17,95,55.864,-7.729
18,95,55.864,-7.713
19,95,55.864,-7.697
20,95,55.864,-7.681
21,95,55.864,-7.665
22,95,55.864,-7.649
23,95,55.864,-7.633
24,95,55.864,-7.617
25,95,55.864,-7.601
26,95,55.864,-7.585
27,95,55.864,-7.569
28,95,55.864,-7.553
29,95,55.864,-7.537
30,95,55.864,-7.521
31,95,55.864,-7.505
32,95,55.864,-7.489
33,95,55.864,-7.473
34,95,55.864,-7.457
35,95,55.864,-7.441
36,95,55.864,-7.426
37,95,55.864,-7.41
38,95,55.864,-7.394
39,95,55.864,-7.378
40,95,55.864,-7.362
41,95,55.864,-7.346
42,95,55.864,-7.33
43,95,55.864,-7.314
44,95,55.864,-7.298
45,95,55.864,-7.282
46,95,55.864,-7.266
47,95,55.864,-7.25
48,95,55.864,-7.234
49,95,55.864,-7.218
50,95,55.864,-7.202
51,95,55.864,-7.186
52,95,55.864,-7.17
53,95,55.864,-7.154
54,95,55.864,-7.138
55,95,55.864,-7.122
56,95,55.864,-7.106
57,95,55.864,-7.09
58,95,55.864,-7.074
59,95,55.864,-7.059
60,95,55.864,-7.043
61,95,55.864,-7.027
62,95,55.864,-7.011
63,95,55.864,-6.995
64,95,55.864,-6.979
65,95,55.864,-6.963
66,95,55.864,-6.947
67,95,55.864,-6.931
68,95,55.864,-6.915
69,95,55.864,-6.899
70,95,55.864,-6.883
71,95,55.864,-6.867
72,95,55.864,-6.851
73,95,55.864,-6.835
74,95,55.864,-6.819
75,95,55.864,-6.803
76,95,55.864,-6.787
77,95,55.864,-6.771
78,95,55.864,-6.755
79,95,55.864,-6.739
80,95,55.864,-6.723
81,95,55.864,-6.707
82,95,55.864,-6.691
83,95,55.864,-6.676
84,95,55.864,-6.66
85,95,55.864,-6.644
86,95,55.864,-6.628
87,95,55.864,-6.612
88,95,55.864,-6.596
89,95,55.864,-6.58
90,95,55.864,-6.564
91,95,55.864,-6.548
92,95,55.864,-6.532
93,95,55.864,-6.516
94,95,55.864,-6.5
0,94,55.855,-8
1,94,55.855,-7.984
2,94,55.855,-7.968
3,94,55.855,-7.952
4,94,55.855,-7.936
5,94,55.855,-7.92
6,94,55.855,-7.904
7,94,55.855,-7.888
8,94,55.855,-7.872
9,94,55.855,-7.856
10,94,55.855,-7.84
11,94,55.855,-7.824
12,94,55.855,-7.809
13,94,55.855,-7.793
14,94,55.855,-7.777
15,94,55.855,-7.761
16,94,55.855,-7.745
17,94,55.855,-7.729
18,94,55.855,-7.713
19,94,55.855,-7.697
20,94,55.855,-7.681
21,94,55.855,-7.665
22,94,55.855,-7.649
23,94,55.855,-7.633
24,94,55.855,-7.617
25,94,55.855,-7.601
26,94,55.855,-7.585
27,94,55.855,-7.569
28,94,55.855,-7.553
29,94,55.855,-7.537
30,94,55.855,-7.521
31,94,55.855,-7.505
32,94,55.855,-7.489
33,94,55.855,-7.473
34,94,55.855,-7.457
35,94,55.855,-7.441
36,94,55.855,-7.426
37,94,55.855,-7.41
38,94,55.855,-7.394
39,94,55.855,-7.378
40,94,55.855,-7.362
41,94,55.855,-7.346
42,94,55.855,-7.33
43,94,55.855,-7.314
44,94,55.855,-7.298
45,94,55.855,-7.282
46,94,55.855,-7.266
47,94,55.855,-7.25
48,94,55.855,-7.234
49,94,55.855,-7.218
50,94,55.855,-7.202
51,94,55.855,-7.186
52,94,55.855,-7.17
53,94,55.855,-7.154
54,94,55.855,-7.138
55,94,55.855,-7.122
56,94,55.855,-7.106
57,94,55.855,-7.09
58,94,55.855,-7.074
59,94,55.855,-7.059
60,94,55.855,-7.043
61,94,55.855,-7.027
62,94,55.855,-7.011
63,94,55.855,-6.995
64,94,55.855,-6.979
65,94,55.855,-6.963
66,94,55.855,-6.947
67,94,55.855,-6.931
68,94,55.855,-6.915
69,94,55.855,-6.899
70,94,55.855,-6.883
71,94,55.855,-6.867
72,94,55.855,-6.851
73,94,55.855,-6.835
74,94,55.855,-6.819
75,94,55.855,-6.803
76,94,55.855,-6.787
77,94,55.855,-6.771
78,94,55.855,-6.755
79,94,55.855,-6.739
80,94,55.855,-6.723
81,94,55.855,-6.707
82,94,55.855,-6.691
83,94,55.855,-6.676
84,94,55.855,-6.66
85,94,55.855,-6.644
86,94,55.855,-6.628
87,94,55.855,-6.612
88,94,55.855,-6.596
89,94,55.855,-6.58
90,94,55.855,-6.564
91,94,55.855,-6.548
92,94,55.855,-6.532
93,94,55.855,-6.516
94,94,55.855,-6.5
0,93,55.845,-8
1,93,55.845,-7.984
2,93,55.845,-7.968
3,93,55.845,-7.952
4,93,55.845,-7.936
5,93,55.845,-7.92
6,93,55.845,-7.904
7,93,55.845,-7.888
8,93,55.845,-7.872
9,93,55.845,-7.856
10,93,55.845,-7.84
11,93,55.845,-7.824
12,93,55.845,-7.809
13,93,55.845,-7.793
14,93,55.845,-7.777
15,93,55.845,-7.761
16,93,55.845,-7.745
17,93,55.845,-7.729
18,93,55.845,-7.713
19,93,55.845,-7.697
20,93,55.845,-7.681
21,93,55.845,-7.665
22,93,55.845,-7.649
23,93,55.845,-7.633
24,93,55.845,-7.617
25,93,55.845,-7.601
26,93,55.845,-7.585
27,93,55.845,-7.569
28,93,55.845,-7.553
29,93,55.845,-7.537
30,93,55.845,-7.521
31,93,55.845,-7.505
32,93,55.845,-7.489
33,93,55.845,-7.473
34,93,55.845,-7.457
35,93,55.845,-7.441
36,93,55.845,-7.426
37,93,55.845,-7.41
38,93,55.845,-7.394
39,93,55.845,-7.378
40,93,55.845,-7.362
41,93,55.845,-7.346
42,93,55.845,-7.33
43,93,55.845,-7.314
44,93,55.845,-7.298
45,93,55.845,-7.282
46,93,55.845,-7.266
47,93,55.845,-7.25
48,93,55.845,-7.234
49,93,55.845,-7.218
50,93,55.845,-7.202
51,93,55.845,-7.186
52,93,55.845,-7.17
53,93,55.845,-7.154
54,93,55.845,-7.138
55,93,55.845,-7.122
56,93,55.845,-7.106
57,93,55.845,-7.09
58,93,55.845,-7.074
59,93,55.845,-7.059
60,93,55.845,-7.043
61,93,55.845,-7.027
62,93,55.845,-7.011
63,93,55.845,-6.995
64,93,55.845,-6.979
65,93,55.845,-6.963
66,93,55.845,-6.947
67,93,55.845,-6.931
68,93,55.845,-6.915
69,93,55.845,-6.899
70,93,55.845,-6.883
71,93,55.845,-6.867
72,93,55.845,-6.851
73,93,55.845,-6.835
74,93,55.845,-6.819
75,93,55.845,-6.803
76,93,55.845,-6.787
77,93,55.845,-6.771
78,93,55.845,-6.755
79,93,55.845,-6.739
80,93,55.845,-6.723
81,93,55.845,-6.707
82,93,55.845,-6.691
83,93,55.845,-6.676
84,93,55.845,-6.66
85,93,55.845,-6.644
86,93,55.845,-6.628
87,93,55.845,-6.612
88,93,55.845,-6.596
89,93,55.845,-6.58
90,93,55.845,-6.564
91,93,55.845,-6.548
92,93,55.845,-6.532
93,93,55.845,-6.516
94,93,55.845,-6.5
0,92,55.836,-8
1,92,55.836,-7.984
2,92,55.836,-7.968
3,92,55.836,-7.952
4,92,55.836,-7.936
5,92,55.836,-7.92
6,92,55.836,-7.904
7,92,55.836,-7.888
8,92,55.836,-7.872
9,92,55.836,-7.856
10,92,55.836,-7.84
11,92,55.836,-7.824
12,92,55.836,-7.809
13,92,55.836,-7.793
14,92,55.836,-7.777
15,92,55.836,-7.761
16,92,55.836,-7.745
17,92,55.836,-7.729
18,92,55.836,-7.713
19,92,55.836,-7.697
20,92,55.836,-7.681
21,92,55.836,-7.665
22,92,55.836,-7.649
23,92,55.836,-7.633
24,92,55.836,-7.617
25,92,55.836,-7.601
26,92,55.836,-7.585
27,92,55.836,-7.569
28,92,55.836,-7.553
29,92,55.836,-7.537
30,92,55.836,-7.521
31,92,55.836,-7.505
32,92,55.836,-7.489
33,92,55.836,-7.473
34,92,55.836,-7.457
35,92,55.836,-7.441
36,92,55.836,-7.426
37,92,55.836,-7.41
38,92,55.836,-7.394
39,92,55.836,-7.378
40,92,55.836,-7.362
41,92,55.836,-7.346
42,92,55.836,-7.33
43,92,55.836,-7.314
44,92,55.836,-7.298
45,92,55.836,-7.282
46,92,55.836,-7.266
47,92,55.836,-7.25
48,92,55.836,-7.234
49,92,55.836,-7.218
50,92,55.836,-7.202
51,92,55.836,-7.186
52,92,55.836,-7.17
53,92,55.836,-7.154
54,92,55.836,-7.138
55,92,55.836,-7.122
56,92,55.836,-7.106
57,92,55.836,-7.09
58,92,55.836,-7.074
59,92,55.836,-7.059
60,92,55.836,-7.043
61,92,55.836,-7.027
62,92,55.836,-7.011
63,92,55.836,-6.995
64,92,55.836,-6.979
65,92,55.836,-6.963
66,92,55.836,-6.947
67,92,55.836,-6.931
68,92,55.836,-6.915
69,92,55.836,-6.899
70,92,55.836,-6.883
71,92,55.836,-6.867
72,92,55.836,-6.851
73,92,55.836,-6.835
74,92,55.836,-6.819
75,92,55.836,-6.803
76,92,55.836,-6.787
77,92,55.836,-6.771
78,92,55.836,-6.755
79,92,55.836,-6.739
80,92,55.836,-6.723
81,92,55.836,-6.707
82,92,55.836,-6.691
83,92,55.836,-6.676
84,92,55.836,-6.66
85,92,55.836,-6.644
86,92,55.836,-6.628
87,92,55.836,-6.612
88,92,55.836,-6.596
89,92,55.836,-6.58
90,92,55.836,-6.564
91,92,55.836,-6.548
92,92,55.836,-6.532
93,92,55.836,-6.516
94,92,55.836,-6.5
0,91,55.827,-8
1,91,55.827,-7.984
2,91,55.827,-7.968
3,91,55.827,-7.952
4,91,55.827,-7.936
5,91,55.827,-7.92
6,91,55.827,-7.904
7,91,55.827,-7.888
8,91,55.827,-7.872
9,91,55.827,-7.856
10,91,55.827,-7.84
11,91,55.827,-7.824
12,91,55.827,-7.809
13,91,55.827,-7.793
14,91,55.827,-7.777
15,91,55.827,-7.761
16,91,55.827,-7.745
17,91,55.827,-7.729
18,91,55.827,-7.713
19,91,55.827,-7.697
20,91,55.827,-7.681
21,91,55.827,-7.665
22,91,55.827,-7.649
23,91,55.827,-7.633
24,91,55.827,-7.617
25,91,55.827,-7.601
26,91,55.827,-7.585
27,91,55.827,-7.569
28,91,55.827,-7.553
29,91,55.827,-7.537
30,91,55.827,-7.521
31,91,55.827,-7.505
32,91,55.827,-7.489
33,91,55.827,-7.473
34,91,55.827,-7.457
35,91,55.827,-7.441
36,91,55.827,-7.426
37,91,55.827,-7.41
38,91,55.827,-7.394
39,91,55.827,-7.378
40,91,55.827,-7.362
41,91,55.827,-7.346
42,91,55.827,-7.33
43,91,55.827,-7.314
44,91,55.827,-7.298
45,91,55.827,-7.282
46,91,55.827,-7.266
47,91,55.827,-7.25
48,91,55.827,-7.234
49,91,55.827,-7.218
50,91,55.827,-7.202
51,91,55.827,-7.186
52,91,55.827,-7.17
53,91,55.827,-7.154
54,91,55.827,-7.138
55,91,55.827,-7.122
56,91,55.827,-7.106
57,91,55.827,-7.09
58,91,55.827,-7.074
59,91,55.827,-7.059
60,91,55.827,-7.043
61,91,55.827,-7.027
62,91,55.827,-7.011
63,91,55.827,-6.995
64,91,55.827,-6.979
65,91,55.827,-6.963
66,91,55.827,-6.947
67,91,55.827,-6.931
68,91,55.827,-6.915
69,91,55.827,-6.899
70,91,55.827,-6.883
71,91,55.827,-6.867
72,91,55.827,-6.851
73,91,55.827,-6.835
74,91,55.827,-6.819
75,91,55.827,-6.803
76,91,55.827,-6.787
77,91,55.827,-6.771
78,91,55.827,-6.755
79,91,55.827,-6.739
80,91,55.827,-6.723
81,91,55.827,-6.707
82,91,55.827,-6.691
83,91,55.827,-6.676
84,91,55.827,-6.66
85,91,55.827,-6.644
86,91,55.827,-6.628
87,91,55.827,-6.612
88,91,55.827,-6.596
89,91,55.827,-6.58
90,91,55.827,-6.564
91,91,55.827,-6.548
92,91,55.827,-6.532
93,91,55.827,-6.516
94,91,55.827,-6.5
0,90,55.818,-8
1,90,55.818,-7.984
2,90,55.818,-7.968
3,90,55.818,-7.952
4,90,55.818,-7.936
5,90,55.818,-7.92
6,90,55.818,-7.904
7,90,55.818,-7.888
8,90,55.818,-7.872
9,90,55.818,-7.856
10,90,55.818,-7.84
11,90,55.818,-7.824
12,90,55.818,-7.809
13,90,55.818,-7.793
14,90,55.818,-7.777
15,90,55.818,-7.761
16,90,55.818,-7.745
17,90,55.818,-7.729
18,90,55.818,-7.713
19,90,55.818,-7.697
20,90,55.818,-7.681
21,90,55.818,-7.665
22,90,55.818,-7.649
23,90,55.818,-7.633
24,90,55.818,-7.617
25,90,55.818,-7.601
26,90,55.818,-7.585
27,90,55.818,-7.569
28,90,55.818,-7.553
29,90,55.818,-7.537
30,90,55.818,-7.521
31,90,55.818,-7.505
32,90,55.818,-7.489
33,90,55.818,-7.473
34,90,55.818,-7.457
35,90,55.818,-7.441
36,90,55.818,-7.426
37,90,55.818,-7.41
38,90,55.818,-7.394
39,90,55.818,-7.378
40,90,55.818,-7.362
41,90,55.818,-7.346
42,90,55.818,-7.33
43,90,55.818,-7.314
44,90,55.818,-7.298
45,90,55.818,-7.282
46,90,55.818,-7.266
47,90,55.818,-7.25
48,90,55.818,-7.234
49,90,55.818,-7.218
50,90,55.818,-7.202
51,90,55.818,-7.186
52,90,55.818,-7.17
53,90,55.818,-7.154
54,90,55.818,-7.138
55,90,55.818,-7.122
56,90,55.818,-7.106
57,90,55.818,-7.09
58,90,55.818,-7.074
59,90,55.818,-7.059
60,90,55.818,-7.043
61,90,55.818,-7.027
62,90,55.818,-7.011
63,90,55.818,-6.995
64,90,55.818,-6.979
65,90,55.818,-6.963
66,90,55.818,-6.947
67,90,55.818,-6.931
68,90,55.818,-6.915
69,90,55.818,-6.899
70,90,55.818,-6.883
71,90,55.818,-6.867
72,90,55.818,-6.851
73,90,55.818,-6.835
74,90,55.818,-6.819
75,90,55.818,-6.803
76,90,55.818,-6.787
77,90,55.818,-6.771
78,90,55.818,-6.755
79,90,55.818,-6.739
80,90,55.818,-6.723
81,90,55.818,-6.707
82,90,55.818,-6.691
83,90,55.818,-6.676
84,90,55.818,-6.66
85,90,55.818,-6.644
86,90,55.818,-6.628
87,90,55.818,-6.612
88,90,55.818,-6.596
89,90,55.818,-6.58
90,90,55.818,-6.564
91,90,55.818,-6.548
92,90,55.818,-6.532
93,90,55.818,-6.516
94,90,55.818,-6.5
0,89,55.809,-8
1,89,55.809,-7.984
2,89,55.809,-7.968
3,89,55.809,-7.952
4,89,55.809,-7.936
5,89,55.809,-7.92
6,89,55.809,-7.904
7,89,55.809,-7.888
8,89,55.809,-7.872
9,89,55.809,-7.856
10,89,55.809,-7.84
11,89,55.809,-7.824
12,89,55.809,-7.809
13,89,55.809,-7.793
14,89,55.809,-7.777
15,89,55.809,-7.761
16,89,55.809,-7.745
17,89,55.809,-7.729
18,89,55.809,-7.713
19,89,55.809,-7.697
20,89,55.809,-7.681
21,89,55.809,-7.665
22,89,55.809,-7.649
23,89,55.809,-7.633
24,89,55.809,-7.617
25,89,55.809,-7.601
26,89,55.809,-7.585
27,89,55.809,-7.569
28,89,55.809,-7.553
29,89,55.809,-7.537
30,89,55.809,-7.521
31,89,55.809,-7.505
32,89,55.809,-7.489
33,89,55.809,-7.473
34,89,55.809,-7.457
35,89,55.809,-7.441
36,89,55.809,-7.426
37,89,55.809,-7.41
38,89,55.809,-7.394
39,89,55.809,-7.378
40,89,55.809,-7.362
41,89,55.809,-7.346
42,89,55.809,-7.33
43,89,55.809,-7.314
44,89,55.809,-7.298
45,89,55.809,-7.282
46,89,55.809,-7.266
47,89,55.809,-7.25
48,89,55.809,-7.234
49,89,55.809,-7.218
50,89,55.809,-7.202
51,89,55.809,-7.186
52,89,55.809,-7.17
53,89,55.809,-7.154
54,89,55.809,-7.138
55,89,55.809,-7.122
56,89,55.809,-7.106
57,89,55.809,-7.09
58,89,55.809,-7.074
59,89,55.809,-7.059
60,89,55.809,-7.043
61,89,55.809,-7.027
62,89,55.809,-7.011
63,89,55.809,-6.995
64,89,55.809,-6.979
65,89,55.809,-6.963
66,89,55.809,-6.947
67,89,55.809,-6.931
68,89,55.809,-6.915
69,89,55.809,-6.899
70,89,55.809,-6.883
71,89,55.809,-6.867
72,89,55.809,-6.851
73,89,55.809,-6.835
74,89,55.809,-6.819
75,89,55.809,-6.803
76,89,55.809,-6.787
77,89,55.809,-6.771
78,89,55.809,-6.755
79,89,55.809,-6.739
80,89,55.809,-6.723
81,89,55.809,-6.707
82,89,55.809,-6.691
83,89,55.809,-6.676
84,89,55.809,-6.66
85,89,55.809,-6.644
86,89,55.809,-6.628
87,89,55.809,-6.612
88,89,55.809,-6.596
89,89,55.809,-6.58
90,89,55.809,-6.564
91,89,55.809,-6.548
92,89,55.809,-6.532
93,89,55.809,-6.516
94,89,55.809,-6.5
0,88,55.8,-8
1,88,55.8,-7.984
2,88,55.8,-7.968
3,88,55.8,-7.952
4,88,55.8,-7.936
5,88,55.8,-7.92
6,88,55.8,-7.904
7,88,55.8,-7.888
8,88,55.8,-7.872
9,88,55.8,-7.856
10,88,55.8,-7.84
11,88,55.8,-7.824
12,88,55.8,-7.809
13,88,55.8,-7.793
14,88,55.8,-7.777
15,88,55.8,-7.761
16,88,55.8,-7.745
17,88,55.8,-7.729
18,88,55.8,-7.713
19,88,55.8,-7.697
20,88,55.8,-7.681
21,88,55.8,-7.665
22,88,55.8,-7.649
23,88,55.8,-7.633
24,88,55.8,-7.617
25,88,55.8,-7.601
26,88,55.8,-7.585
27,88,55.8,-7.569
28,88,55.8,-7.553
29,88,55.8,-7.537
30,88,55.8,-7.521
31,88,55.8,-7.505
32,88,55.8,-7.489
33,88,55.8,-7.473
34,88,55.8,-7.457
35,88,55.8,-7.441
36,88,55.8,-7.426
37,88,55.8,-7.41
38,88,55.8,-7.394
39,88,55.8,-7.378
40,88,55.8,-7.362
41,88,55.8,-7.346
42,88,55.8,-7.33
43,88,55.8,-7.314
44,88,55.8,-7.298
45,88,55.8,-7.282
46,88,55.8,-7.266
47,88,55.8,-7.25
48,88,55.8,-7.234
49,88,55.8,-7.218
50,88,55.8,-7.202
51,88,55.8,-7.186
52,88,55.8,-7.17
53,88,55.8,-7.154
54,88,55.8,-7.138
55,88,55.8,-7.122
56,88,55.8,-7.106
57,88,55.8,-7.09
58,88,55.8,-7.074
59,88,55.8,-7.059
60,88,55.8,-7.043
61,88,55.8,-7.027
62,88,55.8,-7.011
